"","source","RemoteIP","DateRcvd","submit_time","when_employed","rest","City","State","mos_current","xtra_months","more_mos","asian_prop","black_prop","hispanic_prop","white_prop","breakfast","lunch","dinner","late_night","busy","ppbill","pcttip","big_tips","comparative_tips","flair","intro","selling","squatt","touch","jokes","repeat.","customer_name","draw","smile","thanks","weather","complement","happy","yrs_experience","effect_sz","Men","Women","Teenagers","Young_Adults","Middle_Aged_Adults","Elderly_Adults","Cash_Customers","Charge_Customers","Smokers","Regulars","First_Timers","Asians","Blacks","Hispanics","Whites","Foreigners","Couples","onetops","kids","Business_People","Extraverted_enthusiastic","Critical_quarrelsome","Dependable_selfdisciplined","Anxious_easily_upset","Open_to_new_experiences_complex","Reserved_quiet","Sympathetic_warm","Disorganized_careless","Calm_emotionally_stable","Conventional_uncreative","birth_yr","sex","hair","hair_other","married","race","race_other"
"61",2,"69.203.65.239",20060719113209," ",1,"The Modern Restaurant","New York","New York",2,1," ",10,5,20,65,0,1,1,0,1,50,18,20,4,1,4,3,1,2,3,3,1,1,4,1,2,3,7,1,3,3,2,1,2,3,1,2,3,99,3,2,1,2,2,2,1,2,3,3,3,7,2,6,1,7,1,5,6,5,2,1984,0,2," ",0,3," "
"62",2,"128.253.59.85",20060719115710," ",3,"Heinnemann's restuarant","Milwaukee","WI",10,0," ",2,2,0,96,1,0,1,0,3,8,15,25,4,1,3,2,1,1,1,2,2,1,3,2,2,2,3,1,2,2,3,2,2,3,1,3,2,99,2,99,99,99,99,2,3,2,2,3,3,5,4,5,3,5,2,6,2,5,2,1986,1,2," ",0,4," "
"63",2,"68.79.219.65",20060719120011," ",1,"Hotel Baker","St. Charles","IL",14,3," ",15,5,10,70,0,1,1,1,2,60,20,100,2,2,4,4,2,1,2,2,4,1,3,2,1,4,2,9,5,2,2,1,2,2,1,2,3,3,3,3,2,2,2,2,1,3,3,2,2,6,1,7,1,7,6,6,1,7,1,1976,0,1," ",1,4," "
"64",2,"68.162.67.15",20060719120711," ",2,"Banfi's Restaurant","Ithaca","NY",36,0," ",20,10,10,60,0,1,1,0,3,25,15,20,4,1,4,3,1,1,3,2,3,1,4,1,2,2,4,3,2,2,2,1,1,3,1,1,3,2,2,2,1,2,2,2,1,3,2,2,3,7,5,6,3,7,1,7,5,5,2,1984,1,NA,"Black",0,1," "
"65",2,"198.180.131.18",20060719133343," ",3,"Stow Acres Country Club","Stow","Massachusetts",6,0," ",3,2,0,95,1,1,1,1,3,10,20,50,4,1,1,1,1,1,2,4,2,1,4,1,1,2,7,3,2,3,1,2,1,3,2,3,2,99,2,2,1,2,99,3,1,2,3,2,3,7,4,6,4,6,5,5,2,4,2,1986,1,1," ",0,4," "
"66",2,"68.82.91.197",20060719141526," ",1,"Molly Brannigans Pub & Restaurant","Harrisburg","Pa",24,12," ",7,10,3,80,0,1,1,1,3,15,22,50,2,1,4,4,2,2,2,3,3,2,4,3,3,3,6,7,4,3,1,1,2,3,1,3,2,3,3,99,2,1,2,2,1,3,3,2,3,7,3,6,5,7,1,7,1,6,1,1983,1,3," ",0,4," "
"67",2,"68.82.91.197",20060719143114," ",3,"gingerbread man","harrisburg","pa",24,2," ",0.33,0.33,0.33,99,0,1,0,0,3,9,4,0.6,4,1,4,4,2,3,2,2,4,2,4,2,2,1,7,5,5,3,2,1,2,3,1,2,1,3,3,3,1,1,2,2,1,3,1,2,3,4,1,6,1,6,1,6,1,6,4,1977,1,2," ",0,4," "
"68",2,"24.172.213.100",20060719143309," ",1,"China Club","Mansfield","Ohio",144,36," ",5,2,2,90,0,0,1,1,2,30,18,50,1,1,4,4,1,1,2,2,2,1,3,1,2,3,7,20,4,3,2,1,3,3,2,3,3,3,3,3,3,1,2,3,3,3,3,3,3,5,5,7,5,5,6,6,1,6,1,1965,0,NA,"black",0,1," "
"69",2,"71.123.232.105",20060719143555," ",1,"X's and O's Sporting Tavern","Southlake","Texas",5,1," ",0,5,3,92,0,0,1,1,1,50,40,95,3,1,4,3,1,2,3,2,2,1,4,2,1,2,2,3,3,3,3,2,3,3,2,3,3,99,3,2,99,1,99,3,2,3,99,1,3,7,5,7,1,7,2,6,1,4,1,1987,1,2," ",0,4," "
"70",2,"69.203.219.169",20060719144520," ",3,"Westchester Country Club","Rye","NY",3,0," ",0,3,2,95,1,1,1,0,2,40,18,5,4,1,4,3,1,1,2,2,4,1,3,1,1,1,3,6,3,2,2,99,3,2,1,2,2,99,3,99,99,99,99,99,NA,3,3,99,99,4,5,5,5,5,5,5,3,5,3,1984,0,1," ",0,4," "
"71",2,"71.159.145.147",20060719144927," ",2,"Fridays","Orlando","FL",6,0," ",1,19,20,60,0,0,1,1,2,15,10,10,3,2,4,3,2,1,2,4,2,1,3,2,1,2,4,0.6,3,1,3,1,2,3,3,2,2,2,2,2,2,1,1,2,1,3,1,2,3,5,3,7,1,7,1,6,1,6,2,1987,0,2," ",0,4," "
"72",2,"64.203.27.58",20060719161343," ",2,"Tokyo Tokyo (Kahala Mandarin)","Honolulu","Hawaii",24,0," ",55,5,0,40,0,0,1,1,1,100,22,98,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,3,2,1,3,2,1,3,2,99,3,3,1,99,99,3,1,3,3,2,3,7,3,7,4,7,2,7,4,4,2,1985,1,2," ",0,1," "
"73",2,"68.178.8.211",20060719163705," ",0," "," "," ",NA,NA," ",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," "
"74",2,"134.2.3.103",20060719171038," ",2,"Surfside Girll, Sea Pines Resort","Hilton Head Island","South Carolina",3,0," ",0,15,5,80,0,1,1,0,2,20,17,25,2,1,4,3,1,1,2,2,1,1,4,1,1,2,5,3,3,3,2,1,1,3,1,2,3,99,2,99,99,1,99,2,1,2,3,2,3,7,5,7,6,6,1,6,1,6,3,1985,1,2," ",0,4," "
"75",2,"24.213.167.233",20060719172015," ",1,"Regent Lounge","Ithaca","NY",9,12," ",5,5,5,85,0,0,1,0,3,40,15,10,4,1,1,2,1,1,1,2,1,1,4,1,2,2,6,1,3,3,2,2,2,3,2,2,2,2,99,99,2,2,2,2,1,99,3,2,2,3,1,7,5,5,6,6,2,3,5,1986,1,2," ",0,1," "
"76",2,"67.10.147.176",20060719181700," ",2,"Walden on Lake Houston Golf and CC","Humble","TX",3,0," ",5,15,10,70,1,1,1,1,3,12,18,25,4,1,4,2,1,2,2,2,3,1,2,1,1,1,2,1,3,3,1,2,2,2,1,3,2,2,2,3,2,2,2,3,2,2,3,3,3,5,6,6,6,5,7,6,3,4,4,1985,0,NA,"Black",0,1," "
"77",2,"208.25.198.231",20060719185808," ",2,"Banfi's","Ithaca","NY",5,18," ",20,10,10,60,1,1,1,0,3,15,18,25,4,1,2,2,1,1,2,3,1,1,3,1,2,2,4,1,3,2,2,1,2,3,3,2,3,99,3,99,2,2,2,3,1,3,3,2,3,3,2,5,5,4,5,6,4,5,5,1986,1,2," ",0,1," "
"78",2,"70.227.157.174",20060719194954," ",2,"Mimis Cafe","Grapevine","Texas",11,0," ",5,10,10,75,1,1,1,0,3,10,17,25,3,1,4,2,2,1,2,1,1,1,4,2,1,2,4,3,2,3,1,1,3,2,1,2,2,99,1,2,2,1,1,2,1,3,2,1,3,6,2,7,2,6,1,6,2,4,3,1985,1,2," ",0,4," "
"79",2,"24.239.131.83",20060719204338," ",3,"Lucky Fortune","Staten Island","NY",38,0," ",3,2,8,87,0,1,1,0,2,12,15,5,4,2,4,3,1,1,3,3,3,1,4,2,1,3,5,5,3,99,99,1,2,2,1,2,2,99,3,2,2,1,1,2,1,2,1,2,3,6,5,7,4,6,3,6,3,5,3,1985,0,NA,"black",0,1," "
"80",2,"69.39.103.154",20060719222624," ",1,"The Bradley Inn","Pemaquid","Maine",4,2," ",0,0,0,100,1,1,1,1,2,80,25,100,4,1,4,4,1,2,3,3,2,1,1,1,2,3,7,6,4,3,2,1,1,2,1,2,3,3,2,1,1,1,1,2,3,3,3,2,3,5,6,7,4,6,3,4,1,6,3,1982,0,1," ",0,4," "
"81",2,"67.85.132.159",20060719233843," ",2,"Parkhill's Waterfront Bar and Grill","Loch Arbur","New Jersey",24,0," ",0,7,1,92,1,1,1,1,2,60,20,90,2,1,4,3,4,1,4,4,2,2,3,4,1,4,7,2,5,3,2,1,2,2,1,3,2,3,3,2,99,1,99,2,3,3,1,1,3,6,3,5,1,5,1,6,3,6,2,1986,1,2," ",0,4," "
"82",2,"72.68.83.207",20060719235418," ",1,"Chili's","Eatontown","NJ",3,12," ",10,10,20,60,0,1,1,0,2,12,17,9,4,1,4,3,2,1,2,3,1,3,3,4,1,2,4,1,3,2,2,1,2,2,1,2,2,99,3,2,1,1,1,2,1,3,2,3,3,3,1,6,3,4,5,5,2,6,4,1987,1,2," ",0,4," "
"83",2,"24.59.108.110",20060720023716," ",1,"Poncho Villa","ithaca","NY",1,2," ",5,10,25,60,0,1,1,0,2,15,17,15,3,1,4,2,2,1,2,1,2,1,3,4,1,2,5,1,3,2,2,2,2,3,2,3,2,2,3,2,2,2,2,2,1,3,3,3,2,7,1,7,3,5,4,5,1,5,1,1989,0,1," ",0,4," "
"84",2,"216.152.178.143",20060720060035," ",1,"Banfi","Ithaca","NY",18,18," ",5,0.5,NA,94,0,0,1,0,3,40,18,30,2,1,4,4,3,2,2,2,1,1,1,1,1,1,3,4,3,2,2,1,3,3,2,3,2,99,3,3,1,99,99,2,1,3,3,2,2,7,2,6,1,7,1,6,3,6,2,1985,0,3," ",0,4," "
"85",2,"71.54.201.171",20060720090619," ",1,"Chinook Winds Casino Resort Restaurant","Lincoln City","Oregon",24,12," ",15,15,20,50,1,1,1,0,3,25,15,5,2,4,4,4,1,1,3,3,3,1,4,3,3,3,7,15,4,2,2,1,2,2,2,2,2,99,2,2,1,1,1,2,1,2,3,2,3,5,1,7,1,7,4,7,1,4,1,1943,1,1," ",0,4," "
"86",2,"218.108.54.82",20060720100910," ",2,"Cheeburger Cheeburger","Southlake","Texas",11,3," ",5,5,5,85,0,1,1,0,2,15,20,30,1,3,4,4,3,1,2,4,2,1,4,1,2,3,1,2,5,3,2,1,2,3,2,2,3,1,2,3,99,99,99,99,1,3,2,2,2,7,1,4,4,7,1,6,3,5,1,1987,0,2," ",0,4,"ginger"
"87",2,"64.203.27.58",20060720132137," ",1,"hooters","houston","texas",22,12," ",5,10,10,75,0,0,1,1,3,25,20,90,3,3,4,3,2,2,3,3,2,1,4,1,2,3,5,2,5,3,1,1,1,2,1,2,2,99,3,2,99,99,99,99,1,3,3,99,3,7,4,4,3,5,1,5,3,4,2,1983,1,1," ",0,4," "
"88",2,"69.138.173.131",20060720164842," ",3,"Joes Crab Shack","Gaithersburg","MD",3,0," ",5,20,15,60,0,1,1,0,2,16,17,5,3,1,4,3,3,1,2,3,2,2,4,2,1,3,5,5,3,3,2,1,3,2,1,1,3,3,3,2,2,1,1,3,1,2,1,1,3,7,5,7,4,6,1,6,1,6,1,1983,1,2," ",0,4," "
"89",2,"206.165.43.5",20060720175103," ",2,"Miyake Restaurant","Ithaca","NY",8,0," ",95,0,0,5,0,1,1,0,2,23,13,3,3,1,3,1,1,1,2,3,3,1,4,1,2,2,6,1,4,3,2,1,2,3,3,2,3,99,3,2,1,99,99,2,99,3,2,2,3,6,2,6,2,6,3,6,2,5,4,1984,1,NA,"""Black"" or REALLY DARK brown",0,1," "
"90",2,"69.120.198.196",20060720175307," ",1,"Banfis","Ithaca","NY",15,10," ",13,10,2,75,0,0,1,0,3,45,18,10,4,1,4,2,1,1,2,2,2,1,4,1,2,4,6,1.5,4,3,2,2,3,2,1,1,2,99,2,3,1,1,1,3,1,2,2,1,3,6,2,5,3,5,5,5,1,5,2,1985,1,2," ",0,4," "
"91",2,"216.54.133.133",20060720180452," ",3,"Sammy's Grill","Baton Rouge","La.",31,0," ",3,18,1,78,0,1,1,1,5,14.89,29,95,2,1,4,4,4,4,4,4,2,1,3,4,1,2,5,8,1,2,2,1,2,3,2,3,2,2,3,2,1,1,1,2,1,3,2,2,2,7,1,7,1,6,1,7,2,7,1,1982,1,2," ",0,4," "
"92",2,"216.54.133.133",20060720180605," ",NA," "," "," ",NA,NA," ",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," "
"93",2,"128.253.210.77",20060720201238," ",1,"Banfi's Restaurant","Ithaca","New York",2,24," ",10,10,0,80,0,0,1,0,4,35,16.5,35,4,1,4,3,1,1,1,2,3,1,4,1,1,2,6,0.5,4,3,3,2,2,2,1,2,3,99,99,99,99,99,99,99,99,2,3,2,3,7,2,7,1,5,1,6,1,6,4,1986,0,2," ",0,4," "
"94",2,"24.182.144.204",20060720202835," ",1,"Rowdy's","Cape Girardeau","Missouri",6,24," ",1,5,1,93,0,1,1,1,3,22,15,5,2,3,4,4,2,3,4,3,3,1,3,1,3,3,5,8,3,2,2,1,2,2,2,2,3,3,3,3,2,1,1,2,1,3,2,1,2,6,2,7,1,6,1,5,2,5,1,1975,0,NA,"Black",0,4," "
"95",2,"209.240.206.198",20060721005258," ",1,"Vanderbilt Country Club","Naples","Florida",96,12," ",NA,NA,NA,99,0,1,1,0,1,15,18,19,4,2,2,3,1,1,3,1,3,1,1,1,1,2,5,50,2,2,2,1,1,2,1,2,2,3,3,1,1,1,1,2,1,2,1,1,1,6,1,7,1,6,1,7,1,7,1,1941,1,3," ",0,4," "
"96",2,"209.240.206.198",20060721005315," ",1,"Vanderbilt Country Club","Naples","Florida",96,12," ",NA,NA,NA,99,0,1,1,0,1,15,18,19,4,2,2,3,1,1,3,1,3,1,1,1,1,2,5,50,2,2,2,1,1,2,1,2,2,3,3,1,1,1,1,2,1,2,1,1,1,6,1,7,1,6,1,7,1,7,1,1941,1,3," ",0,4," "
"97",2,"24.144.192.108",20060721132112," ",1,"Applebee's","Meadville","PA",9,1," ",1,10,2,87,0,1,1,1,2,15,20,80,3,1,4,4,3,3,3,3,2,1,4,1,1,2,6,1,5,1,3,1,2,2,1,99,99,99,3,1,NA,1,1,2,1,3,1,2,3,7,2,7,3,7,2,7,2,7,1,1987,0,2," ",0,4," "
"98",2,"69.113.158.131",20060721215524," ",1,"Catalina Beach Club","Atlantic Beach","New York",2,1," ",2,2,1,95,1,1,0,0,2,16,20,25,2,3,4,4,4,4,4,4,4,4,4,4,4,4,6,5,4,3,2,3,3,3,1,3,99,99,3,3,1,1,1,3,99,99,99,3,3,7,5,NA,2,4,6,NA,2,6,3,1987,0,2," ",0,4," "
"99",2,"64.4.235.35",20060722112753," ",2,"Portage Point Inn","Onekama","MI",3,0," ",2,2,1,95,1,0,0,0,2,11.95,15,40,4,1,3,1,1,1,1,4,2,1,1,4,2,1,3,1,2,2,2,1,1,3,1,1,2,99,99,99,99,99,99,2,99,3,99,99,99,1,1,7,1,7,7,7,5,7,1,1987,1,2," ",0,4," "
"100",2,"24.115.149.246",20060722182316," ",0," "," "," ",NA,NA," ",NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA," ",NA,NA," "
"101",2,"12.219.90.43",20060722235401," ",1,"NorthEast Seafood Kitchen","Ocean View","Delaware",13,3," ",4,5,1,90,0,0,1,0,2,30,20,90,3,1,4,4,1,2,2,4,2,1,3,1,3,4,7,6,5,2,2,1,3,3,2,2,2,99,2,3,2,1,1,2,1,3,2,2,3,7,1,7,1,6,1,7,1,7,1,1985,1,2," ",0,4," "
"102",2,"217.195.68.15",20060723111525," ",2,"Sadko's","St.Petersburg","Russia",50,5," ",3,2,15,80,0,1,1,1,1,20,NA,5,4,2,2,3,1,1,2,4,3,1,3,1,2,3,4,6,3,3,2,1,1,3,2,3,2,99,3,2,1,2,1,3,2,2,3,2,1,6,2,6,2,6,4,6,1,6,1,1982,0,1," ",1,4," "
"103",2,"217.195.68.15",20060723113042," ",1,"Lobby Bar","St.Petersburg","Russia",9,240," ",4,1,30,65,0,0,1,1,3,30,8,5,4,3,2,4,1,1,2,3,1,1,4,1,2,3,6,0.9,4,3,1,1,1,3,2,3,1,99,3,2,1,1,1,3,2,2,2,2,3,7,2,3,5,6,6,7,1,6,1,86,1,2," ",0,4," "
"104",2,"217.195.68.15",20060723113510," ",1,"Lobby Bar","St.Petersburg","Russia",12,240," ",7,3,10,80,0,0,0,1,3,30,8,4,4,1,1,1,1,1,2,2,2,1,3,1,2,1,5,1,5,3,2,1,1,2,2,3,2,2,3,1,2,2,2,3,1,2,2,2,3,6,5,6,7,6,4,6,1,4,4,1987,1,2," ",0,4," "
"105",2,"217.195.68.15",20060723114012," ",1,"Caviar Bar","St.Petersburg","Russia",48,50," ",5,5,30,60,0,0,1,0,1,100,10,55,4,2,2,2,2,2,2,2,3,2,3,1,2,4,4,4,3,3,2,3,2,2,2,3,3,3,99,2,2,2,2,3,99,2,99,3,3,6,1,7,1,7,4,4,1,4,6,1983,0,1," ",0,4," "
"106",2,"217.195.68.15",20060723114516," ",1,"Europa","St.Petersburg","Russia",36,240," ",3,7,1,89,0,0,1,0,3,100,10,20,5,1,1,3,1,1,2,2,2,1,2,1,1,2,5,9,4,2,2,3,3,3,2,3,1,99,2,1,1,1,2,3,3,2,2,3,3,6,4,3,2,3,5,6,2,3,3,1979,0,1," ",0,4," "
"107",2,"217.195.68.15",20060723114945," ",1,"L'Europe","St.Petersburg","Russia",5,36," ",5,2,3,90,0,0,1,0,3,100,10,0,4,1,2,2,1,1,1,4,2,1,2,1,1,2,6,1,4,2,1,1,1,3,2,2,1,99,2,99,1,2,1,2,2,99,2,1,3,6,2,2,1,6,4,5,1,5,1,1987,0,1," ",0,4," "
"108",2,"217.195.68.15",20060723115435," ",3,"Caviar Bar, Chopstiks","St.Petersburg","Russia",8,36," ",20,2,8,70,0,1,1,0,3,50,15,50,1,2,2,2,1,1,2,2,2,1,2,1,3,3,6,1,4,3,2,99,2,3,2,2,2,99,2,2,1,99,3,2,3,2,2,2,3,6,4,6,6,7,3,5,2,5,4,1985,1,1," ",0,4," "
"109",2,"217.195.68.15",20060723115913," ",2,"Lobby bar","St.Petersburg","Russia",20,240," ",5,1,8,86,0,0,0,1,2,50,5,2,4,2,1,3,2,1,2,3,2,1,2,1,2,2,1,1.5,4,3,2,1,1,3,2,3,1,3,3,2,1,1,1,3,2,3,1,2,3,6,6,6,4,7,1,6,1,3,1,1978,0,2," ",0,4," "
"110",2,"66.55.45.82",20060723124051," ",2,"\mercury","dallas","tx",5,42," ",NA,NA,NA,99,0,1,1,0,3,60,20,30,1,1,4,4,3,2,1,4,4,1,4,1,2,4,1,4,5,3,1,1,2,2,2,3,3,2,3,2,1,1,1,2,2,2,2,2,3,6,5,7,6,7,7,7,6,7,6,1960,0,2," ",1,4," "
"111",2,"69.230.67.235",20060723135535," ",2,"Chado Tea Room","Los Angeles","CA",2.5,0," ",5,1,0,94,0,1,1,0,3,9.75,18,65,4,4,1,2,2,1,2,2,1,1,4,1,1,1,5,0.3,3,3,3,1,2,3,2,2,3,99,2,2,99,99,99,99,99,3,2,3,99,3,5,6,2,5,5,6,2,6,5,1986,1,2," ",0,1," "
"112",2,"66.55.45.82",20060723145212," ",1,"Mercury Grill","Dallas","TX",18,240," ",2,2,20,76,1,1,1,0,2,55,18,75,3,4,3,4,2,2,3,3,2,2,4,2,2,3,7,31,5,2,2,1,1,2,2,2,3,99,3,3,2,1,1,3,1,3,2,2,3,7,1,6,2,7,1,7,2,4,1,1961,0,2," ",1,4,"The person's gay & isn't legally married"
"113",2,"66.55.45.82",20060723145827," ",1,"The Mercury Grill","Dallas","TX",19,6," ",1,1,8,90,0,0,1,0,2,60,18,50,2,1,4,4,4,3,3,1,2,4,4,4,4,4,3,5,5,3,3,1,3,2,2,2,2,99,3,3,1,1,1,3,1,3,3,3,3,4,5,7,2,7,4,4,1,7,1,1970,NA,2," ",0,4," "
"114",2,"66.55.45.82",20060723151314," ",1,"The Mercury Grill","Dallas","TX",16,12," ",0,1,5,94,1,1,1,0,4,50,20,100,3,2,4,4,2,2,2,4,2,1,4,3,3,4,5,4,4,2,2,1,1,3,2,2,2,99,3,3,1,1,1,3,1,2,3,3,3,7,3,6,1,7,2,6,3,7,2,1984,0,2," ",0,4," "
"115",2,"70.17.104.125",20060725001758," ",1,"Coastal Flats","Fairfax","Virginia",14,8," ",1,1,25,75,0,1,1,0,2,30,19.5,65,2,2,1,4,1,1,2,3,2,1,3,1,1,3,4,4,NA,3,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,3,2,1,2,7,3,5,4,6,2,6,5,5,1,1984,0,2," ",0,4," "
"116",2,"69.242.75.136",20060725010201," ",1,"Iberian Lounge, The Hotel Hershey","Hershey","pa",12,0," ",10,10,5,75,0,1,1,0,2,50,20,75,3,1,2,4,3,1,3,3,2,1,3,1,2,3,4,2.5,2,3,2,1,1,2,1,1,3,3,2,3,NA,1,2,2,1,3,2,2,3,6,5,6,5,3,3,4,6,2,4,1986,1,2," ",0,4," "
"117",2,"71.200.74.171",20060725015209," ",1,"Seacrets","Ocean City","Maryland",2,1," ",2,5,3,90,0,1,1,1,2,0,18,65,2,1,4,4,3,2,3,4,2,1,4,2,3,2,1,2,4,3,2,1,2,3,1,2,3,99,99,99,2,2,2,2,1,2,99,2,3,7,1,7,1,6,2,7,1,6,2,1985,1,2," ",0,4," "
"118",2,"67.80.60.20",20060725021120," ",1,"Tarragon","State College","PA",20,6," ",1,5,1,93,1,1,1,0,5,20,14,35,1,1,2,3,1,1,2,2,1,1,1,1,1,3,3,2,5,2,3,1,1,3,2,2,2,2,3,2,99,99,99,99,1,3,2,2,2,5,1,7,1,4,1,4,1,7,2,1984,0,NA,"black",0,NA,"Indian"
"119",2,"69.139.83.153",20060725035014," ",1,"Forebay Restaurant","Hershey","PA",19,12," ",2,10,8,80,0,0,1,1,3,40,17,30,3,1,4,4,2,1,2,4,3,1,4,3,2,3,6,1.5,4,3,2,1,2,2,3,2,2,99,3,2,99,99,99,99,99,3,3,1,3,6,2,7,2,6,5,6,1,6,2,1987,1,2," ",0,4," "
"120",2,"71.162.160.178",20060725090009," ",2,"Philadelphia Quartett CC","Philadelphia","PA",60,0," ",0,0,0,100,1,0,1,0,3,15,15,5,1,1,3,2,2,1,3,3,3,1,2,4,3,2,4,6,4,2,1,2,1,2,1,2,2,2,3,2,99,99,99,2,1,2,2,1,3,5,2,6,2,6,2,3,1,7,2,1986,0,2," ",0,4," "
"121",2,"67.142.129.10",20060725100707," ",1,"Ruby Tuesday's","North Wales","PA",3,0," ",5,5,15,75,0,0,1,1,3,25,10,0,4,1,2,3,1,1,2,3,2,4,4,4,1,2,3,0.25,2,2,2,1,2,2,1,2,2,3,2,2,3,1,1,2,2,2,1,2,3,5,2,7,4,4,5,7,1,6,2,1985,1,NA,"black",0,1," "
"122",2,"128.118.72.167",20060725105048," ",1,"Gingerbread Man","State College","Pennsylvania",4,1," ",5,5,10,80,0,1,0,0,4,20,20,50,3,1,4,2,2,2,2,2,2,1,3,3,3,3,2,1,3,2,2,1,2,3,2,2,2,2,3,2,2,2,2,2,1,2,2,NA,2,6,3,6,2,7,3,5,2,7,3,1982,0,2," ",0,4," "
"123",2,"128.118.150.132",20060725111629," ",1,"Eagle Cafe - Holiday Inn","Milesburg","PA",2,24," ",0,0,0,100,1,0,1,0,3,10,15,10,3,1,1,2,1,1,2,2,1,1,1,4,2,2,6,0,3,3,2,1,1,2,2,2,2,99,2,2,3,99,2,3,2,99,1,2,2,6,4,4,3,6,5,6,1,5,2,1986,1,1," ",0,4," "
"124",2,"12.160.1.122",20060725114910," ",3,"Nittany Lion Inn","State College","PA",9,0," ",10,10,5,75,1,0,1,0,2,20,20,25,3,2,4,3,1,1,2,2,2,1,2,2,2,2,5,3,4,3,3,1,2,2,1,2,3,2,2,2,2,2,2,3,2,3,1,2,3,6,4,6,5,5,2,6,1,3,2,1985,1,2," ",0,4," "
"125",2,"69.136.77.174",20060725131531," ",1,"Houlihans","Warrington","Pennsylvania",48,1," ",3,5,2,90,0,1,1,0,2,15,20,75,2,4,4,4,2,1,2,4,1,1,3,1,1,2,7,2,5,3,3,1,3,2,1,3,3,3,3,99,2,1,1,3,99,3,2,2,2,4,1,7,1,4,2,7,1,7,5,1985,0,NA,"black",0,4," "
"126",2,"146.186.210.144",20060725141331," ",3,"Cafe' Zinho","Pittsburgh","PA",16,0," ",5,10,0,85,0,1,0,0,3,15,25,15,1,1,4,4,1,1,1,NA,2,1,4,4,2,3,1,1.5,5,3,3,1,2,3,2,2,3,99,3,3,1,1,99,2,1,2,3,2,3,7,4,7,2,6,5,6,5,7,1,1981,0,2," ",0,4," "
"127",2,"70.24.16.142",20060725144449," ",1,"east side marios","london","ontario",144,12," ",3,2,1,94,0,1,1,0,2,16,12,5,2,3,4,4,4,3,3,4,1,1,3,2,3,3,6,20,3,2,2,1,1,2,2,2,2,99,3,2,1,1,1,2,1,2,3,2,2,6,2,7,2,5,4,6,1,6,4,1961,0,NA,"bald",0,4," "
"128",2,"84.204.23.108",20060725153331," ",3,"Lobby Bar","St Petersburg","Russia",15,10," ",8,2,10,80,0,0,0,1,3,30,10,25,4,1,3,2,2,2,2,3,1,1,3,1,2,2,5,1.5,4,3,2,1,99,3,3,3,2,99,3,2,2,2,2,2,2,3,2,2,2,6,6,2,2,6,5,7,1,7,1,1985,1,3," ",0,4," "
"129",2,"65.24.56.49",20060725160135," ",1,"First Watch","Upper Arlington","Ohio",3,24," ",9,1,0,90,1,1,0,0,1,8,15,20,4,1,4,4,2,1,2,4,3,1,4,1,2,2,6,1,3,2,1,3,3,2,1,1,2,99,1,2,2,2,99,2,1,3,1,2,2,5,2,6,2,6,4,6,2,7,1,1984,1,2," ",0,4," "
"130",2,"216.106.49.131",20060725160754," ",2,"Sophia's","Columbia","MO",30,24," ",8,8,8,76,0,1,1,0,2,14,17,10,3,1,4,3,1,2,2,3,3,1,2,3,2,3,7,6,4,3,2,99,99,2,1,2,2,3,3,3,2,1,99,2,1,3,3,1,2,7,5,6,2,4,1,7,2,5,5,1974,0,1," ",0,4," "
"131",2,"24.26.133.208",20060725161011," ",1,"The Melting Pot","Columbus","Ohio",6,9," ",1,1,1,97,0,0,1,1,3,40,18,20,4,4,4,4,1,1,3,3,1,2,2,2,1,4,5,3,4,3,2,1,1,3,1,2,3,99,2,3,99,2,99,2,1,3,99,3,3,7,5,7,2,7,1,6,1,7,1,1984,1,2," ",0,4," "
"132",2,"71.52.136.50",20060725161731," ",1,"Chili's","Raleigh","NC",11,36," ",5,35,10,50,0,0,1,1,3,14,16,40,3,2,4,3,3,3,1,2,1,2,4,2,2,2,6,1,3,3,2,1,3,3,1,2,2,99,2,2,1,1,1,2,1,3,2,3,3,7,2,7,2,6,2,6,3,5,3,1984,1,2," ",1,4," "
